predicted,observed
0.0808773730520597,0.356082293492295
-0.198570858478476,-0.537304515708267
-0.205662944135179,-0.115753414812879
0.824278665201004,0.718459628210524
-0.0204254820251452,-0.200054407244672
-0.521800636580082,-0.391131011496429
0.273478657640935,-0.948702351814658
0.238375201845995,0.203982755936208
-0.638272929088922,-0.812959116844957
-0.84616091347646,-0.974125179786322
0.633750448858273,0.679642176319814
0.720204949590444,0.942311034548009
-0.0729250215076378,0.0505264638604231
-0.424538775895301,-0.574320348178834
-0.641206352755084,-0.735414905909334
0.187975390616858,0.819582876492625
0.295751349595647,0.415657084459478
0.247968858805331,0.891745582744987
0.551442098617349,0.827987711584475
-0.579854919159569,-0.642156100780155
-0.0219401443407611,0.841699291738205
0.286267351374986,0.321352506026335
0.749100780720287,0.853128788590957
-0.2335501218223,-0.358679421965451
0.359020126858769,0.779212878374818
-0.180312553618575,-0.441867462328973
-0.0644987552953808,0.546524946990142
-0.120675563219065,0.829211816003569
0.386571492821663,0.812235291915445
-0.543897619659797,-0.591048613711496
0.147899943563791,-0.134524531079346
0.577656631653735,0.766719380059224
0.464724513475691,0.415236121869117
-0.644415598027232,-0.929425605869626
-0.820444146912822,-0.866086034378654
-0.305225588046048,-0.579071112841617
-0.0637663718448827,-0.5349967902785
-0.200880247991511,-0.277821884088782
-0.684461965114367,-0.800396614448019
0.2770824767689,-0.0732531423157478
0.538592098986015,0.950005740341301
-0.0158627525448768,0.5464793458803
0.382986804665004,0.0458636674130309
-0.396900707534691,-0.876257960891225
-0.256774491994082,-0.691388493480527
0.306139437796547,-0.465584061838471
0.191475814569751,-0.245080776775812
-0.21361341258983,-0.663565232612546
0.917989215910091,0.910557234635632
0.10450594476008,-0.0417218764286678
0.484040492324983,0.159823595654253
0.856475163327609,0.941028234479434
0.11982717898963,0.306338315723769
0.358533075913846,0.563502744015429
-0.386493479745994,-0.774960994466213
-0.685516441182672,-0.857942874335798
-0.0855086132891279,-0.738255691791058
-0.319504887121752,-0.198932081143395
-0.37767867271322,-0.311808061761687
-0.200938225540474,-0.14703473845557
0.337031542896532,0.335052970474364
0.193742734601034,-0.503343629990457
0.010654623622097,0.0580669112117237
-0.332951117930762,-0.81544432515891
-0.142654128309323,-0.460473966539665
0.265624251972889,0.109248350709677
0.153651202849682,0.865948213684675
0.146072804714781,0.757748263587345
0.209999289401751,-0.0768178423051477
0.119778923302134,0.555115445862701
0.455188144937159,0.664278146940965
0.777541617937522,0.934928960540512
0.812119812382524,0.757807140240809
-0.614894851424777,-0.933450527057634
0.534345607510315,0.541002856132394
-0.0881608924724992,0.644298444302176
0.268650962397943,-0.418953084234717
-0.248147460966744,-0.367070134730418
0.450117943291005,0.090949263602011
-0.677671147160689,-0.679300718031103
0.294862834864567,0.801578821426137
-0.149242234054714,-0.922237909133773
0.284104782783129,0.386630907501394
0.316294444521707,0.785916567238784
0.508264970852367,0.169172947190444
0.318840698883312,0.244937555404052
-0.247581355906342,-0.150527925847726
0.300950948714873,0.121061308728551
0.343441137369906,0.707515333845257
-0.461136905412227,-0.504074231518196
-0.17339513534804,-0.00775230968040246
0.329955094675969,0.286777094421896
-0.239297655786732,-0.306553032527013
0.8973709192361,0.966971516217841
0.918237483622454,0.897516749779478
-0.476283438982621,-0.164651783192366
-0.418871078175475,-0.648345382249938
-0.0362256174331708,-0.341360632092172
-0.844930343369493,-0.792517810450727
-0.171975094724265,-0.30539296452251
0.348288267789865,0.188357058481109
-0.324138432919824,-0.712507245051185
0.200626706461427,-0.0557108211831986
-0.547034148305656,-0.336291961290307
0.595765703821611,0.47343720676618
-0.00531886871370549,-0.21448042918846
0.799911084859468,0.907648120956055
-0.192327488486137,-0.15746378110953
-0.5159538634607,-0.536180596481877
0.173714420037668,-0.0647919122764344
0.900309375647742,0.883021018003509
0.290416288544181,0.436734455296594
-0.0532573351507642,0.229153138264573
0.741310724566292,0.474645844939049
-0.156581809185974,-0.19979298338002
-0.59053291054546,-0.958028325152174
0.114650338939003,0.697900181087626
-0.812606664792833,-0.929510110704981
-0.132182736054365,0.146585203792813
0.316212274504951,0.0843901231871694
-0.189750386002365,0.246294327248404
0.382200678805692,0.457044039397252
0.526866915067826,0.536573668006689
-0.10799886891363,-0.0617554793326796
0.182790449557629,0.630304127954503
-0.457663783298507,-0.561453939327044
0.214398353264535,-0.241145197615685
0.114611119664033,-0.245204213089242
-0.786059951310855,-0.451937472699821
-0.595283130229684,-0.884988197854447
-0.107633195232888,-0.511258341471664
0.21390697842925,0.70069392887922
0.62869854737827,0.705369386777004
0.261016681090422,-0.0329950607069077
0.191025158926347,0.97574528226746
0.706053739246859,0.946094097903275
0.54346072445165,0.986724363484758
0.384860646610718,0.668270368394724
-0.316910925403357,-0.381965780022693
-0.110699826045016,-0.0243068346101758
0.114545657326909,0.303984363420318
-0.42528801996597,-0.859605468533346
0.235457804894928,0.841937252347199
-0.509988077352888,-0.462164436367857
0.031104147116961,0.156135729080092
0.303678871793082,0.84391300017218
0.457226394665436,0.219898334033856
0.672610391428735,0.856040230224906
-0.360710796364047,-0.725790387857447
0.00638640052146883,-0.293401754493455
0.165266854869243,0.748030550720578
0.802938089732412,0.54493854799373
-0.0075709672571983,0.696916216461074
-0.155049582535904,-0.409686418343155
-0.0988096159913452,-0.250168245884536
-0.15774217747872,-0.232572296606116
-0.727414897948537,-0.454392505116379
-0.375120093991025,-0.300577923403258
0.840052739345989,0.989023429821252
0.551776472297541,0.928223910990628
0.371591308727631,0.803067263305571
0.117917623565198,0.195284327097238
0.540144642419097,0.595673489133954
-0.759591834476042,-0.930995151772318
0.172253966437785,-0.694626140305164
-0.154774865443807,-0.481495974290726
-0.323202090445704,-0.335281243941683
-0.316395680118025,0.0321658289104906
0.0489458744696349,0.51665194763256
-0.357934858477696,-0.493445362648649
-0.159011506329644,-0.510410289629239
0.896303346462719,0.981735124651397
0.168546302989566,0.166422254491356
-0.417237421318318,-0.412191311734596
-0.314403377535637,-0.0466631075509376
-0.568777213924378,-0.768251432947785
-0.67580587104612,-0.887981928039021
-0.163146628129657,-0.0859353111192406
0.14290292500134,-0.115645505621128
0.36756538683316,0.162136695469233
0.0269900442931081,-0.0202975596190426
-0.178577628633073,0.0389229025300439
0.208097117761937,0.0733918959711838
0.670366712073536,0.732898076753846
-0.131651598529628,0.077668287270644
-0.0975132688964164,-0.370568216127876
-0.0063554813310215,-0.488363213443859
0.170275496694104,0.60169672558617
0.586078537743675,0.909028552615313
0.581458121223216,0.343920424921073
-0.246652423559241,-0.122491880662788
0.0469404559030396,-0.359858233142826
0.768007625542528,0.844890627533196
0.611834604394728,0.972571444563603
0.327605055777837,0.836381320131705
0.362921499194585,0.316903152913354
0.297159650459055,0.086607041554997
-0.296783626972746,0.0300410665169371
-0.134668292162163,-0.503028390201494
0.0453260769621089,0.85663886611008
0.094536159412693,0.0708661093671071
-0.338416785523124,-0.787481942393326
0.431191844461232,0.785905587416186
-0.590768752423202,-0.920461988375497
0.525536110268303,0.812919709900382
0.30930840978628,0.0277940393214638
0.430640422307778,0.713727438307887
-0.154239296896635,-0.029837611969387
0.602459673573541,0.672098311241661
-0.551974770970452,-0.946184347468306
-0.421644240878609,-0.772801835264415
-0.259672417467169,0.214235791046126
0.106700230752248,-0.585297474905757
-0.657191279288577,-0.358223812508276
0.163366313082828,0.499777408156942
-0.0220310106221556,-0.0540547214364886
0.173138843520726,0.69788444366519
0.27168529770452,0.214597063962855
-0.456069304748761,-0.481970083540339
0.734165902995221,0.732807341947238
0.878569786638311,0.95535457389008
-0.144785783793289,-0.405102471277638
-0.156795827808945,-0.304303480368771
0.763725802043396,0.692349142705175
0.0353984453695936,-0.229120241431108
-0.180839744661991,0.696426449469096
0.308521597507177,0.556249115891027
0.246084197250127,0.659712513923753
-0.278286171364108,-0.60841152343244
0.409937438032932,0.39358734839682
0.134154261772276,-0.746303588201521
-0.296880629434529,-0.0451531550664648
-0.316257005369359,-0.294507125928937
-0.428349225246886,-0.883677363748983
0.739157285837469,0.80785845702115
0.151059691559415,0.294854722574035
0.376479510248184,-0.0112485506301938
0.558838168029006,0.292898455519759
-0.237293515812478,-0.673145265389443
0.280773310232278,-0.313690933566104
-0.0889368892745285,0.92066566434697
-0.102512894987283,0.181256665286101
-0.555899340144709,-0.962333661681799
0.0365548145982425,-0.780696576515884
-0.520776387346718,-0.266572537827763
-0.406309393129189,-0.520345815950977
0.428424362679891,0.20773895818219
-0.16034843415817,0.0359946465257992
0.162096390546385,-0.124938645492337
-0.116908342056621,0.0636063924350375
0.808024146142769,0.708289178384627
-0.162175898656517,-0.501365830933434
-0.666662059622042,-0.788056899325662
0.489448007669607,0.738491143595334
-0.25912542771861,-0.511946214858148
-0.231359437679158,-0.584698127567083
0.324202510036138,0.893140604022771
-0.685033445903724,-0.837140969229883
0.851480934570318,0.922964778222637
-0.737269722347884,-0.856917055181214
0.0275078732234018,0.0025403139052809
0.340356740694366,0.0640085427777407
-0.290200643328565,-0.899707193581734
0.198381509646386,-0.301630511729733
0.177632840070824,0.932576890069057
0.01646178017635,-0.172724318322004
-0.328643904256657,-0.299079288715118
0.0785189681126406,-0.183274015494957
-0.52379484345285,-0.701736835382485
-0.349532204681124,-0.152860748297496
-0.440269305593517,-0.684265202415143
-0.039369414612026,-0.153194954193558
0.323449352472252,0.794444723886577
0.417160912876058,0.761977212916135
0.550166182731216,0.245496453847408
-0.144526111945405,-0.715972213688448
-0.165477861105445,-0.267212470225827
0.432476390305812,0.215080910835838
-0.251438597459552,0.011913844702937
0.289864977961206,0.135599951683288
0.209409949094439,0.179238593048129
-0.0445022489122583,-0.787455961092328
0.641438158745629,0.465486843195598
-0.309738809431798,-0.697735581355048
0.806054376111802,0.904004763503723
0.03292619277314,-0.213864090112071
-0.393924852836451,-0.267321993878372
-0.127773664879569,-0.00822005559091458
-0.161153059423706,0.0150927480216929
-0.458403951346809,-0.782333708945624
-0.245925239146317,-0.566735926961684
0.524094344259038,0.656926738426958
0.117954993196686,0.975378285465
0.0911743141412416,-0.255817952280676
0.124903345227955,0.0280268123099281
-0.0875834990052832,-0.0380525967827212
0.691657667854969,0.84851637961279
0.301331916855151,0.911490508114146
-0.0818019549398218,0.0140395528473283
0.496238148268023,0.534159010020448
0.266844906615877,0.713598106384438
0.903315767984282,0.965737853797551
0.413474289370243,0.24714940979415
-0.0724313183765691,-0.139298257164831
0.215660838837196,-0.742563744037635
0.328326341353426,0.056103943286177
0.69515475038362,0.896752487972906
-0.304852582053508,-0.468554056325067
-0.796287549059969,-0.890534988997041
-0.0941795725362806,-0.297835999973132
0.0791598857582313,0.0844175375390896
0.347970117596206,0.446134577662396
0.860235234757113,0.792113127692994
-0.403529676983716,-0.897823235977702
0.753752765873957,0.422514014854319
0.663205104211102,0.782943102440263
-0.0670453134146817,-0.490912399372418
-0.459318841933494,-0.588566613434548
-0.433397785855043,-0.799526044499218
-0.218499389957915,-0.754130967123929
-0.0339625585248028,0.602584250952347
-0.0785751762975872,0.100091618566039
-0.452873221417356,-0.656087110567068
0.577192787080108,0.515054107752272
0.0715723594014257,-0.509332212181275
0.509272653463656,0.433045777753137
0.132035198459984,0.213270757490469
0.302728919620524,0.645723492200871
-0.127598321932101,-0.677338170135979
-0.795965837092307,-0.611071428651879
0.211375892428861,0.951515250042548
-0.452214124072491,-0.837484122518686
0.45490846951761,0.98497113552034
0.434278034830691,0.222674317282219
0.166978520960686,0.35796914716243
0.808000037695358,0.960181740967631
0.543838485678099,0.959478914584601
0.245988485013757,-0.197367598979878
0.0119691134397867,0.371546234092804
0.289969334611654,-0.187224668330934
-0.345440115812359,-0.922473316794585
0.266808258254959,0.332320973347303
0.801556141064647,0.849561288547465
-0.187103995862701,-0.380297725219504
-0.77925897020918,-0.957334310713938
0.441464056193898,0.442509702636327
-0.12731150173134,-0.104221564357062
0.0480135505585887,0.266426987885351
0.0216034964448007,0.516051691215637
0.92413145189735,0.98638458253845
-0.230959464461342,-0.497932939429093
-0.223196604590726,-0.91153594024385
0.371223420378412,0.32760633288499
0.55045584004634,0.901987155669702
-0.457226541250009,-0.581798442875895
-0.461935855715481,-0.260004407149267
-0.312725958301975,-0.320373809383974
-0.0318805015996372,-0.0166554218263837
-0.546166558161315,-0.807343059110666
0.294877778333264,0.872342426429185
0.122187916569028,-0.206985120047793
0.0399447157674437,0.114064383535145
-0.0834678750550635,-0.05436178060069
0.127690753934102,0.12704090423503
-0.305350898754022,-0.415250668736532
-0.724103001948956,-0.849511484554045
0.347728983707424,0.643230154338799
-0.352230221203435,-0.531374958960077
-0.545839566241432,-0.805487800880364
0.208969831962058,0.917239172573354
0.267416372300607,-0.409220877792532
0.553756946229315,0.936539627970605
-0.402663783585153,-0.177084722795543
0.49929348118752,0.269683986498592
0.00467462620898465,0.0426373125421645
-0.638804122097049,-0.84269208258742
-0.610903701408063,-0.81738887607492
-0.0429540658401419,0.0382233549251389
0.54486633057751,0.86328761472587
0.767462608849699,0.893117694363567
-0.299911612084122,-0.228964442660988
-0.0980446072249091,-0.366688589410279
0.153738539365439,0.28173359187965
0.840946393028007,0.874364208381625
-0.560478371961372,-0.808466776967231
-0.0916669620730442,0.65439441322431
0.369766739239573,0.12061755818017
0.294597351416916,0.789776244694533
0.344283369017529,0.233523398706572
-0.039401643212252,-0.101253609723262
0.171646619509392,0.893246826833151
0.334741170627953,0.729791244642411
0.343086740107932,0.0594899711185594
0.064751280803811,0.540800676856197
0.783581901477757,0.885864033029591
-0.395357084865054,-0.797155726748236
-0.410664523946691,-0.640440286083246
-0.392448908051867,-0.132582493358508
-0.267633178367916,-0.714655762802962
0.25225069134355,0.917713544292644
0.62762609217185,0.525105916916217
-0.576553308164044,-0.669398058704481
0.383776644401782,0.0643434209765754
0.513603729505405,0.664302881154748
-0.127956874810985,0.113657516822917
0.301730224666563,-0.653963486851266
-0.765859162945882,-0.853231846527451
-0.738465208783608,-0.705042318122276
0.338937561711782,0.531166931511324
0.260605928201889,0.704772925370464
0.0604596847671256,-0.555851597679298
-0.636237741635802,-0.630355052110697
-0.0558927726723048,0.759328861615516
-0.284773910252688,-0.816545524807484
0.731138660587353,0.89011535844381
0.366952597643819,0.459168255483323
0.563223812685606,0.548116461275181
-0.0123362107516044,-0.351368302721328
0.784011392909232,0.911169963779799
-0.320323126029166,-0.394751034577588
-0.513992069216657,-0.930685368410319
0.348173115746892,0.353720165280515
-0.10357640512242,-0.226352637065304
-0.0599931474606295,-0.532204296409168
-0.0404840651745348,0.329561214202621
0.844208237934298,0.886409209727499
0.244970960944527,-0.571161195169465
0.00278614575344132,-0.725973809388497
-0.454876340937542,-0.744496078971743
0.240287085009916,0.594796033160698
-0.140922780928608,-0.66978869116155
0.248471652804459,0.137610391168951
0.307109220463673,0.658144223973065
-0.209689397125989,-0.118998943892991
-0.421730261989752,-0.967366265887048
-0.32722312929509,-0.94360796188168
0.0291404104839801,-0.794399808867735
-0.540672705677574,-0.724814833893612
-0.402029508871756,-0.861880441783336
0.779224903536951,0.925983506459532
-0.0228315178949642,0.436524364061604
0.134367898036674,-0.368050587322361
0.242481204471178,0.520089532922212
-0.37606609242411,-0.538010845987166
-0.118405408948932,0.28941448540914
-0.24290671840647,-0.722614546380178
-0.0831413327010135,0.06192505498222
0.91270284863912,0.892803225102802
-0.523366774128393,-0.70275933349003
-0.397440621291724,-0.474364679604475
0.257229500147204,0.552778971989084
0.855692246749254,0.983752364693007
-0.531370775185159,-0.966303605313749
-0.270224916851634,-0.712735109710574
-0.145994872216528,-0.691352488572634
-0.166123746540654,-0.422070630708033
-0.0878813409726347,-0.0175044163411135
0.30702223458276,0.354827378887348
-0.424040317818138,-0.571094585958697
0.298901596262779,0.122141229947451
0.820068938840285,0.658874194002231
-0.272233017164312,-0.531493644697649
0.31810649336644,0.265704119691624
0.896831404597279,0.91833615168804
0.599124396069094,0.579990340133864
-0.264576861402681,-0.0279174892034239
-0.811594983025364,-0.927263527561455
0.157686743590286,0.67879349822944
0.539868101409665,0.215873433150551
0.355097841567306,0.80334979367324
-0.15357504841981,-0.646270761487089
-0.0309157116251951,-0.107847303684572
0.493939497339795,0.289953620374828
-0.0966773465237659,-0.360003157246378
-0.0561700580669587,-0.311059170525124
0.59342479128866,0.437769950560145
-0.294290072563033,-0.430509696187352
0.528066486024991,0.783323752356196
0.358797724884566,0.403744899257654
-0.110742399839687,-0.566289923375139
0.778055564728121,0.842281524263655
0.312187667895127,0.953990144119609
0.402905633848421,0.107884119808227
0.0251848862223541,0.0453357124088445
0.171561409327265,0.692296599151618
-0.701227826553699,-0.798977426770922
-0.306286401009939,-0.491310154041029
0.84337539973101,0.805084314982862
0.466107908761094,0.470412135847221
0.158407111070314,-0.174408874308361
-0.0407157852734824,0.00686859951708178
0.0035443793007043,-0.00304240567381814
0.234368154214094,0.343685442093638
-0.272369066736316,-0.228964442660988
-0.588762786670148,-0.853991593598503
-0.232501796711176,-0.176262463508617
-0.297598520281311,0.154689674945039
0.906440242270677,0.916557814500285
0.176240362288224,0.735260294628792
0.0760973582557516,0.0193191821530602
0.46790073291907,0.936539627970605
-0.690573853329283,-0.898373036924782
-0.496850959528552,-0.93971848725965
-0.0431501927729117,0.0382233549251389
-0.477197561792623,-0.374182434375042
-0.645191704036303,-0.227776954443188
0.0189741184655263,-0.0417218764286678
0.0944528473275082,0.359036187329134
0.312509972090239,0.592201876207281
-0.583959970691525,-0.808466776967231
0.0371622247982748,-0.113695478776741
0.10061811425596,0.205130203549513
0.495704813629637,0.897881994918447
-0.410465165088201,-0.797155726748236
0.27923585395108,0.24714940979415
-0.152131560501418,-0.68709597540926
0.309116264713985,0.528560948563866
-0.0352760486407845,0.204632598962659
0.504229701820905,0.646950690154382
0.491522531120906,0.618947874529841
-0.78015770258118,-0.859109459150943
0.175964197891097,0.0778605245207536
-0.568470315544185,-0.501559476878899
-0.409846249995274,-0.466531711359757
-0.215283197179565,-0.430509696187352
0.134139103116683,0.234941132101009
-0.577527913328056,-0.776597037384762
-0.219365583179896,-0.587843277452833
-0.122725382351811,-0.345246938368347
-0.222974362313662,-0.0840138253407219
-0.0569700484443311,0.829064745242698
0.167873995799854,0.793173843212182
0.396982082691081,0.939095953615543
-0.726380190141217,-0.915758264479235
0.52277151672853,0.14361028395682
0.779152963525483,0.955450741623469
0.274479125803575,0.298350678688394
0.896237940318244,0.943877191162055
0.189768043665975,-0.510919923708325
0.0154972794566708,0.0144446001826034
0.0797668897013547,0.30255987607335
-0.464376385191779,-0.237592155851357
0.151310654144345,0.330905122758271
0.339238546876173,0.855910155112059
0.0581951284195628,-0.503343629990457
-0.379337527011547,-0.250168245884536
-0.640323128930209,-0.883677363748983
0.786627352592259,0.984554187896367
-0.427939274770464,-0.656087110567068
-0.278267360337477,-0.779725277274991
-0.852489700165632,-0.836775340009506
-0.00458597634990026,-0.0297421615419382
0.561257096016768,0.513342108695623
-0.34317154014673,-0.859084104451616
0.247334376714467,0.664717525405213
0.596479256098841,0.680030565064592
-0.445324919227129,-0.55081854058368
0.10403636564233,0.447256075910658
0.0960742675813721,0.0632847507537174
0.26719978539865,0.24178125306965
0.11711357224868,0.964182779280625
-0.118583730080848,-0.11325166127264
-0.088382783449252,-0.772289543252175
-0.460664913972056,-0.48260391163334
0.280586357684616,0.514895288107174
-0.599872329846742,-0.812959116844957
-0.0646279719462956,0.274163252034712
0.254276095290808,0.9317785432016
-0.215909252891271,-0.0190898105541408
-0.734663558062959,-0.857942874335798
-0.200333117306068,-0.0744049205414079
0.0458254424705354,-0.400574606056671
-0.59905204341783,-0.846764182958128
-0.548718663342153,-0.933450527057634
0.852245235180255,0.904004763503723
0.153051626018024,0.388950550250161
-0.440548460886159,-0.692453323817268
-0.111192761296741,0.227706920690354
-0.788092041220696,-0.81855806640871
0.325814281346728,0.403447895087992
-0.564937105873463,-0.911821407805542
0.114590238419939,0.0218703354708057
-0.0393789148264208,-0.52429864945102
0.254288944817716,0.182603224204792
-0.444545177836739,-0.77060185377058
-0.768545361058721,-0.946911273641527
-0.126420012148893,-0.336704989130922
0.654477072285496,0.609493107885546
-0.653108771136527,-0.800396614448019
0.845555284941198,0.972896875204284
0.41687427549615,0.570949611991932
0.336834052335125,-0.809653339080613
0.665691061962802,0.742355716736442
0.753664121448323,0.930644711720826
-0.820867360645493,-0.91079556660614
-0.024085504401186,-0.224254018999398
-0.196548227073939,-0.501365830933434
0.55393321701148,0.54487553630007
-0.120543710203898,-0.381965780022693
0.3911463391831,0.547721355131726
0.784765113773478,0.830399280768171
-0.0449966790905884,-0.182292065304145
-0.592327499902368,-0.814811642646009
-0.0828951633373719,-0.646270761487089
0.641845157423497,0.178573076945915
-0.19865198906753,-0.0526398287098533
0.85941730349321,0.919733054105305
0.595045167662967,0.636233867178364
0.865584715580311,0.920323994504997
0.168251797872827,-0.104964631762351
-0.0719056864622862,-0.30114743043387
0.275809760236908,0.462034952267698
-0.124018058642055,0.350437964802159
0.913013663523087,0.982905150803387
-0.456348233738322,-0.553937339678598
-0.456826047398253,-0.805487800880364
0.223392456517807,0.704323498135488
-0.134210697831752,-0.338027886013201
0.0814497703458844,0.463003687491712
0.494158993763572,0.634203663986658
0.160686688341222,0.0822741196446019
0.519111258236962,0.437120783344885
0.0329854150451082,-0.154235311720182
-0.407337906808358,0.0125164522362149
-0.185588992963209,-0.579071112841617
-0.703649665371172,-0.827390658106363
-0.249298729611629,0.382919942393882
-0.223186296025862,-0.543586307854836
-0.0775839322726343,-0.5349967902785
0.402866697398625,0.761416294148013
0.0293368377117628,-0.0491076738179349
-0.129924917457174,-0.515550693884565
0.165560659308632,0.490148545838003
-0.0856081137875529,-0.230057275028719
0.0834301438249395,0.240983117767648
0.659922833122973,0.84851637961279
-0.1701658466064,0.011913844702937
-0.252921954465278,0.824079536580265
0.0862916118454271,0.679875036438024
0.315153800229073,0.439319181798132
0.682575706686064,0.751888297606821
0.787585401608555,0.473505287835528
0.113744238341831,0.341851394355936
0.750880333609406,0.56174865709505
0.237071204251915,0.459570983599421
-0.0745810420505626,-0.558403557525142
0.451626228244738,0.657355043969276
-0.184671821236577,-0.110086936518912
0.90846751898593,0.956870046677124
0.582769107107688,0.300193425868158
-0.465550163413425,-0.912601790693112
