treshold,I,II
0.5,0.220159151193634,0.197612732095491
0.5,0.224137931034483,0.203580901856764
0.5,0.213527851458886,0.20026525198939
0.5,0.224137931034483,0.198275862068966
0.5,0.216180371352785,0.194960212201592
0.5,0.219496021220159,0.198275862068966
0.5,0.212201591511936,0.193633952254642
0.5,0.21684350132626,0.206896551724138
0.5,0.21684350132626,0.200928381962865
0.5,0.217506631299735,0.206896551724138
0.5,0.213527851458886,0.188992042440318
0.5,0.214854111405836,0.20026525198939
0.5,0.205570291777188,0.193633952254642
0.5,0.219496021220159,0.194960212201592
0.5,0.21684350132626,0.190981432360743
0.5,0.211538461538462,0.200928381962865
0.5,0.212201591511936,0.196949602122016
0.5,0.219496021220159,0.208885941644562
0.5,0.212864721485411,0.204244031830239
0.5,0.218832891246684,0.20159151193634
0.5,0.221485411140584,0.190981432360743
0.5,0.220159151193634,0.195623342175066
0.5,0.21684350132626,0.19893899204244
0.5,0.220822281167109,0.191644562334218
0.5,0.21684350132626,0.195623342175066
0.5,0.211538461538462,0.192970822281167
0.5,0.230769230769231,0.196286472148541
0.5,0.21551724137931,0.196286472148541
0.5,0.214190981432361,0.190981432360743
0.5,0.203580901856764,0.194297082228117
0.5,0.213527851458886,0.206233421750663
0.5,0.21684350132626,0.20026525198939
0.5,0.216180371352785,0.207559681697613
0.5,0.209549071618037,0.193633952254642
0.5,0.21816976127321,0.195623342175066
0.5,0.223474801061008,0.196949602122016
0.5,0.210212201591512,0.196286472148541
0.5,0.228779840848806,0.202254641909814
0.5,0.212201591511936,0.191644562334218
0.5,0.217506631299735,0.193633952254642
0.5,0.20026525198939,0.194297082228117
0.5,0.229442970822281,0.208885941644562
0.5,0.214190981432361,0.192307692307692
0.5,0.222148541114058,0.191644562334218
0.5,0.218832891246684,0.194960212201592
0.5,0.214190981432361,0.192970822281167
0.5,0.222148541114058,0.20026525198939
0.5,0.21816976127321,0.196949602122016
0.5,0.228779840848806,0.202254641909814
0.5,0.227453580901857,0.197612732095491
0.5,0.209549071618037,0.189655172413793
0.5,0.212864721485411,0.190318302387268
0.5,0.208222811671088,0.181697612732096
0.5,0.222148541114058,0.195623342175066
0.5,0.229442970822281,0.199602122015915
0.5,0.210212201591512,0.205570291777188
0.5,0.220159151193634,0.202917771883289
0.5,0.219496021220159,0.189655172413793
0.5,0.220159151193634,0.194297082228117
0.5,0.226790450928382,0.196286472148541
0.5,0.220822281167109,0.195623342175066
0.5,0.210875331564987,0.193633952254642
0.5,0.214854111405836,0.191644562334218
0.5,0.221485411140584,0.202254641909814
0.5,0.223474801061008,0.208885941644562
0.5,0.21684350132626,0.188992042440318
0.5,0.213527851458886,0.20159151193634
0.5,0.224801061007958,0.188992042440318
0.5,0.214854111405836,0.195623342175066
0.5,0.223474801061008,0.206896551724138
0.5,0.214190981432361,0.202917771883289
0.5,0.21816976127321,0.19893899204244
0.5,0.222811671087533,0.196286472148541
0.5,0.218832891246684,0.192970822281167
0.5,0.208885941644562,0.198275862068966
0.5,0.213527851458886,0.194297082228117
0.5,0.225464190981432,0.189655172413793
0.5,0.218832891246684,0.18368700265252
0.5,0.226790450928382,0.200928381962865
0.5,0.224801061007958,0.197612732095491
0.5,0.222811671087533,0.206233421750663
0.5,0.203580901856764,0.194960212201592
0.5,0.21684350132626,0.206233421750663
0.5,0.21816976127321,0.191644562334218
0.5,0.222148541114058,0.18236074270557
0.5,0.209549071618037,0.196949602122016
0.5,0.229442970822281,0.188992042440318
0.5,0.220822281167109,0.198275862068966
0.5,0.229442970822281,0.191644562334218
0.5,0.211538461538462,0.204244031830239
0.5,0.229442970822281,0.197612732095491
0.55,0.195915762603701,0.16847479259732
0.55,0.197830248883216,0.16081684747926
0.55,0.197830248883216,0.162731333758775
0.55,0.196553924696873,0.171665603063178
0.55,0.190810465858328,0.164007657945118
0.55,0.194001276324186,0.16847479259732
0.55,0.18379068283344,0.16464582003829
0.55,0.194001276324186,0.165283982131461
0.55,0.194001276324186,0.16464582003829
0.55,0.18379068283344,0.155073388640715
0.55,0.192086790044671,0.16464582003829
0.55,0.197192086790045,0.158902361199745
0.55,0.18761965539247,0.162731333758775
0.55,0.197830248883216,0.169112954690491
0.55,0.1914486279515,0.167836630504148
0.55,0.20293554562859,0.162093171665603
